index,ratings,reviews
291,1,Camera is poor it's not a good
292,1,Worst product please dont buy this
293,1,"Bad Product from Motorola after 2 weeks of use proximity sensor is not working properly
And now phone is heating and battery is draining soo fast
My old phone vivo z1 pro was the best phone i had ever used
I bought this phone because i lost that phone😭
Now i feel its a bad idea that i decided to buy Motorola G60"
294,1,Camera quality is very bad
295,1,Don't buy it . Waste of money . Camera not up to mark
296,1,Worst mobile and too much weight can't hold by hand. Camera mega worst pls don't buy this product.
297,1,Compass sensor not in this smartphone
298,1,Camera performance is too bad
299,1,Worst mobile moto
300,1,This mobile camera 📸 poor performance & battery 🔋 charging backup not good
301,1,"Mobile Phone looking is Good, but body is full of plastic not worthy for this price. Camera focus is extrordinory but color of the picture is poor. Pixel of camera is worst, after the picture captured the pixel is becoming poor, in single shot Zoom in.

Mobile performance looking good. Battery performance too good. Mobile speaker sound is very High, mobile ringing sound is high, you will never missed a call in theater hall."
302,1,very very very bad
303,1,Waste of money don't buy this
304,1,"Don't ever buy this phone...
After 13 days it's not working anymore"
305,1,Mobile not worth for the money
306,1,Not a good camera quality
307,1,"It was my big mistakes to buy Motorola G60 .Don't buy it. it was
Horrible......Poor display, hanging after two month use, ujad never played any game .Poor performance.. Camera is wrost, sound quality poor...Bad impression never byu...."
308,1,Bad camera 📷 💔😡😡😡😡
309,1,Bed products
310,1,"Don't waste your money..
This phone is full of problems.. Camera is really not like 108 MP.
After 10 days of use it start to work slowly..It is working after 5 to 8 sec after touching.And many other problems.
I purchased it at the price of 14750 including discount and card offer.
According to me this phone is not value for money."
311,1,"Camera battery display will be the problem
Ok"
312,1,Very bad front camera and network issues
313,1,Wrost mobile
314,1,Worst Mobile display sheking
315,1,Feels very bad to buy with Flipkart.
316,1,Too heavy to carry
317,1,Camera is not good
318,1,Have an issue in call waiting. Have to restart again and again. Flash message disable option is not there.
319,1,Not camera real 108 mp very bad
320,1,"Compare to earlier cell
This cell is not good as per features
If possible, I want return the same

This cell purchase on Deepawali"
321,1,Very bad
322,1,Very bad cemera quality
323,1,Mobile quality is very poor.. Total west of money... I request for everyone don't buy this mobile
324,1,Don't buy this device
325,1,Worst
326,1,"After 10 days display was zig zag, and camera quality was worst. Don't purchase this product"
327,1,Camera and display not a good
328,1,It's been just 3 weeks. It fell out of my pocket from a height of 2 feet and the screen was powdered into thousands of small pieces. I Chose MOTO for durability and now I'm utterly disappointed. Didn't expected such poor quality from MOTO.
329,1,The finger print problem big issue Just after one month
330,1,Hang issues.
331,1,Not a good phone
332,1,Worst product. Don't buy this
333,1,Bad mobile
334,1,I used moto G60 still around 6 month.camera battery back up is fine..main problem is hanging occuring while playing cod and battle ground..i use these 2 games only and extra more 6 extra apps about below 100 mb..The phone hangs like display flickering and no touch response .The phone hangs daily....Tell moto is it worth or not ..The hang is not using while playing game...it it continuously working 45 min..the phn will definitely hang occurs and I brought on flipcart
335,1,"Mobile waste , don't take any one and don't in flipkart also . Flip kart also waste delivery , there are not respond to customer . They are not given head set ."
336,1,I bought it for my friend just because he prefer best camera quality. It is given 108mp camera but my realme 5 pro 48mp camera is far better than this fake 108mp camera. Very worst. Please don't buy if you are looking for a good camera resolution device.
337,1,poor quality of camera
338,1,Speaker And mike sound are very bad and husky
339,1,It slow working...
340,1,Camera quality very bad . sometimes lagging when I play free fire
341,1,Very bad camera and heating problem
342,1,Came clarity is very bad
343,1,Camera is very poor quality
344,1,Cheap product
345,1,Not camera good
346,1,Phone hangs and restart automatically
347,1,Already used this mobile iam not satisfied
348,1,Worst don't buy my honest review
349,1,Weight is too much and also it's function are not like regular android devices.
350,1,Camera very bad
351,1,Not a good phone
352,1,"Waste of Money
Battery only 1 day without gaming in New mobile.
Camera not upto 108 mega pixels only average picture.
Weighted & Big in size of Mobile.
Heating issue during charging."
353,1,"Touch issue.

Either it has super sensitive touch that when ever we place the finger on the screen it treats that touch as click or the manufacturing defect.

When we are scrolling , we have to deal with many accidental openings.

Very annoying"
354,1,Charging time phone is hitting
355,1,Not complete display hitting
356,1,"Don't waste your money, facing a lot of hardware problem,"
357,1,Not much as expected this cost
358,1,Such a bad product
359,1,Phone looking good but heating issue and camera sensor quality not as expected finally phone not my first choice as expected I want return this phone but Flipkart policy only exchange this product so I buy and I have another bad phone by Flipkart
360,1,"Totaly waste
Camera clearity not as specified"
361,1,Very bad experience with flipkart don't buy on flipkart is fraud app
362,1,Camera quality is third class
363,1,"Low quality camera,
Photos are very much blurred."
364,1,This smartphone is not very compatible in every customer hand.
365,1,Camera quality not impressive. Don't waste money on this.
366,1,"Display is very dull, Camera quality is not 108MP as expected. phone size and heavy wet."
367,1,Flipkart not provide actual report. This mobile camera not 108 mp picture quality not good compair vivo 32 mp
368,1,Camera is very very poor
369,1,"Worst camera and display by Motorola.
Dont waste your money here. Search other options.
I am bought this after reading the specifications as I was buying phone for myself after 3 years. I was very much excited to receive it but it was totally waste of money."
