index,ratings,reviews
3333,5,This is very nice
3334,5,Phone is so good
3335,5,Good product
3336,5,Good
3337,5,It's okay
3338,5,Nice
3339,5,Good
3340,5,Good
3341,5,Excellent product in this price range..
3342,5,It's just awesome.... Value for money.
3343,5,Good phone
3344,5,Very Nice
3345,5,Ok
3346,5,Nyc smartphone and features are very good
3347,5,Good
3348,5,Nice phone is very good and bettery is not good slowly charge
3349,5,It's just amazing
3350,5,Good mobile my family like it
3351,5,Very good pruduct im very happy
3352,5,Oppo A53S 5G was totally amazing useage is very good camera absolutely loved
3353,5,Super quality
3354,5,Nice phone at this price. Picture quality is very good.
3355,5,nice phone
3356,5,Every thing is good ... But it hangs some time... 6GB ram should not be like...
3357,5,Good
3358,5,Good
3359,5,Very nice
3360,5,Nice mobile phone under budget.
3361,5,Super mobile oppo series
3362,5,In this range it's a very good smartphone
3363,5,ok
3364,5,Awesome product full Pisa vassol
3365,5,Just awesome
3366,5,Very very good
3367,5,Love You Flipkart????
3368,5,Nce
3369,5,Excellent
3370,5,Best mobile
3371,5,Osm
3372,5,Received product on time. The phone is working properly.
3373,5,Good
3374,5,Nice user friendly
3375,5,Some good phone but camera is not good
3376,5,Very good product
3377,5,Very nice mobile got just in 1 day
3378,5,Good for delivery boy was very hasame
3379,5,Good
3380,5,Nic phone
3381,5,Awesome
3382,5,Good product
3383,5,Good product
3384,5,Very good product
3385,5,Awesome
3386,5,"Best oppo 5 g phone
1. Sexy back designed very smooth to touch and feels to kiss the phone 😘"
3387,5,Super
3388,5,Excellent
3389,5,Good product.but prise hebby
3390,5,Really great deal at this price.
3391,5,Best mobile in this price
3392,5,Very good
3393,5,Supar
3394,5,Great phone
3395,5,Good
3396,5,Good
3397,5,Ok
3398,5,Good product
3399,5,Best
3400,5,Nice phone
3401,5,Good luck mast phone
3402,5,very good
3403,5,"Best phone under 16000
Key features
1 5G
2 Battery backup is very good
3 Back panel is fabulous"
3404,5,Superb
3405,5,Nice
3406,5,Value of money
3407,5,Super phone
3408,5,It's awesome 😊
3409,5,Nice oppo all mobile phone
3410,5,Very good product
3411,5,Oppo A53s 5G
3412,5,Nice mobile
3413,5,Good
3414,5,It's awesome value for money.
3415,5,Beautiful phone
3416,5,Very good
3417,5,Good product 👍 battery backup good
3418,5,Excellent
3419,5,Nice fhone
3420,5,Super 5g mobile
3421,5,Super
3422,5,Good
3423,5,Very nice
3424,5,Gud mobile light weight super
3425,5,Super
3426,5,Good
3427,5,Good Mobile
3428,5,"oppo A53s 5g mobile phone is fantastic ,mindblowing."
3429,5,Nice
3430,5,Very good phone
3431,5,"Good product.... Nd timely delivered...
Thanks flipkart"
3432,5,GOOD MOBILE 📲 BEST
3433,5,It is nice it pregonce is slow
3434,5,Very good...
3435,5,Must phone
3436,5,Good
3437,5,I am happy to this product good one and very low price 5 g phone Thank flipkart
3438,5,Good mobail
3439,5,Nice fhon
3440,5,Good
3441,5,Very nice mobail
3442,5,Excellent mobile
3443,5,Good
3444,5,Superb
3445,5,Nice and stylish
3446,5,Nice 5g phone in good budget
3447,5,Super
3448,5,good product
3449,5,Very good
3450,5,Good Phone Overall..Camera and Battery should have been a shade better....I didnt get the battery back up of a phone of 5000 mah..Expected more.
3451,5,"At this amount, the product is quite nice and working perfectly for day to day work..."
3452,5,Good
3453,5,Very good mobile
3454,5,Good
3455,5,Superb mobile
3456,5,Good Product
3457,5,Awesome good product excellent quality best product
3458,5,Nice product 👍
3459,5,awsm deal from kotak cc
3460,5,Super
3461,5,Good
3462,5,Nice
3463,5,Very good products
3464,5,Very nice 👍
3465,5,Very nice phone
3466,5,Very good product thanks Flipkart
3467,5,Very good product.....
3468,5,Nice phone. Smooth functioning
3469,5,Very nice mobile
3470,5,Good not very good
3471,5,"We get what we expected. Front camera clarity super, back camera ok."
3472,5,Super product
3473,5,Best Mobile
3474,5,I like this product
3475,5,Superb Mobile value for Money
3476,5,Good
3477,5,Best mobile
3478,5,Good
3479,5,Good product 🤣😂 👍
3480,5,Good
3481,5,Nice
3482,5,"Nyc phone and very good product
Value of money 👍👍"
3483,5,Super
3484,5,Nice
3485,5,Overall mobile is working fine.
3486,5,Good
3487,5,Wow! Awesome
3488,5,Nice product. But camera quality is not good. Display very nice. Overall nice handset at this range
3489,5,Good
3490,5,Nice product received. Delivered by deliver executive on time and he is a good behavior guys. Thanks.......
3491,5,Good
3492,5,Nice camera
3493,5,Good phone
3494,5,Osmmmm 5g minimum price phone 😊😊😊
3495,5,Fantastic
3496,5,Nice
3497,5,VERY NICE
3498,5,"Best Timing Derevey & Good Product Derevery
And I am very very happy flifkart"
3499,5,Good
3500,5,Very comfrotable product
3501,5,Excellent mobile in this prize range. Worth every penny.
3502,5,Good
3503,5,"Excellent phone in this price range , battery is excellent, performance also so excellent,and camera is not much more but normal conditions light is good."
3504,5,Awesome
3505,5,very good condison
3506,5,Very nice👌👌👌
3507,5,Good
3508,5,Excellent mobile.
3509,5,Nice and easy option
3510,5,Super
3511,5,Nice mobile
3512,5,Thanku flipkart
3513,5,13550 good rate
3514,5,Super phone
3515,5,"Bought this mobile after doing a lot of research by checking online videos. Although I wasn't a OPPO fan, I still bought it after watching mobile review of Geekyranjit on YouTube. He has recommended this mobile and that was enough for me.

And I am happy that I bought this mobile. Works perfectly in all aspects. Don't get overdrawn by marketing hypes created by handset makers. At times you get the good phone which is an underdog! Check youtube Geekyranjit review of this handset and make your...
READ MORE"
3516,5,Good
3517,5,Vallue for money smartphone.
3518,5,"Better Heat Issue
Camara is not working properly in evening"
3519,5,best
3520,5,Very well after 2 months
3521,5,Average phone
3522,5,Good
3523,5,Fine
3524,5,Very very nice
3525,5,"Writing this review after 4 months of use .......This phone is very best in this price range .........Its battery backup is also good ......Camera is also nice and giving pictures like 108mp camera .............No hangging problem in this phone ........Display is very bright and good colours ....
Pros:
1. Display is very Best
2. Camera is best
3. Best battery Backup
4. 5g processor
5. Nice sound and volume
6. Nice built quality
7. Fingerprint sensor works very fast
8. Face unlock is Fas...
READ MORE"
3526,5,Good👍
3527,5,very good
3528,5,Ty
3529,5,Ok
3530,5,Value of Money 🤑
3531,5,Good promo discount on kotak.thanks flipkart
3532,5,Nice 👌👌
3533,5,Ok
3534,5,Thanks for Flipkart
3535,5,Nice
3536,5,Good nice
3537,5,Good
3538,5,Good
3539,5,"Amazing product, Even the product delivery taken a lot of time. My wife is very happy with this blade."
3540,5,Good 5G mobile at this price.
3541,5,Nice mobile...
3542,5,appo time
3543,5,Everything is fine
3544,5,"Fantastic mobile with good gaming support and video editing capacity.
Good for budding youtubers and vloggers.
Stylish back looks and smooth front handling is a plus point"
3545,5,Ok
3546,5,Nice product I'm sooo happy
3547,5,Nice
3548,5,Very very nice mobile my best choice oppo Mobile fast delivery thanks flipkart
3549,5,Good product 👍🏻 I like it
3550,5,Very good phone camera Super
3551,5,Excellent value for money
3552,5,Good
3553,5,Good
3554,5,Mobile Is A Superb
3555,5,Good
3556,5,Ok
3557,5,Good one
3558,5,Value of money very nice item
3559,5,Awesome product love it
3560,5,Nice product
3561,5,Very good
3562,5,It's a good smartphone in 5g range .but the phone is heavy.
3563,5,Nice one
3564,5,Good 👍🏻
3565,5,Perfect build sound style and display
3566,5,Good
3567,5,"Nice product.,,"
3568,5,Super mobile
3569,5,Phone gud speed &touch very smooth.android & camera is awesome
3570,5,Must buy
3571,5,"Amazing phone go for it , I had bought it for my wife, she is so happy"
3572,5,Good
3573,5,Very nice
3574,5,"Nice Phone with Nice Features.....
Thanks OPPO......"
3575,5,One of the best 5g phone & camer excellent
3576,5,it was a great experience
3577,5,Deleveru boy good sirvech
3578,5,Nice product
3579,5,"Good product in minimum amount 5g mobile with 128gb storage, it is good"
3580,5,Osm
3581,5,Nice product love this really nice phone
3582,5,Super phone..... Value for money 🤑🤑
3583,5,I like it
3584,5,Good
3585,5,Best phone
3586,5,Good product and service
3587,5,Very very good phone
3588,5,Nice product
3589,5,Don't buy this product this product is very bad(you lost your money)
3590,5,Vari nice
3591,5,Go and buy this one... Its a good one
3592,5,Nice
3593,5,Good 👍🏻
3594,5,Best 5g phone in this price 😍
3595,5,"It's great mobile,super display, working so fast, I am happy with this handset..internet working so fast"
3596,5,Nice product
3597,5,Very happy
3598,5,Super
3599,5,Ok
3600,5,Super
3601,5,Good
3602,5,so far so good... very few days use..but value for money...everything good
3603,5,Nice
3604,5,Awesome fhone
3605,5,Good
3606,5,"It's nice and cool ...
Excellent performance worthble"
3607,5,Good
3608,5,Very good product and price
3609,5,Excellent mobile with great features....
3610,5,Good budget 5g phone
3611,5,Super
3612,5,Very good battery life. Nice 5G phone.
3613,5,Good phone overall
3614,5,Good
3615,5,Nice product but display is not much better over all good choice u can go for it
3616,5,Best phoon so good
3617,5,Best in market
3618,5,Very good product..
3619,5,Very nice product
3620,5,Camera quality not so good
3621,5,Very good
3622,5,Best
3623,5,Good
3624,5,Great 5g product at this price
3625,5,Supar
3626,5,Nice mobile good battery backup but camera resolution poor for this budget phone comparison....
3627,5,Excellent
3628,5,Okay okay
3629,5,Average
3630,5,Excellent product
3631,5,Very good product
3632,5,Best 5g smartphone
3633,5,Good
3634,5,Amezing products 😍😍😍
3635,5,Oppo mobile product ???
3636,5,Good
3637,5,Awesome Phone In This Price
3638,5,Nice product
3639,5,Best mobile
3640,5,Just ok
3641,5,Super mobile
3642,5,It's a adorable cellphone 👌👌
3643,5,Superb phone
3644,5,Good... 👍
3645,5,Mobile so good I'm very happy
3646,5,So good product
3647,5,Good product.
3648,5,That is best purchase by me unbelavble working
3649,5,Very good
3650,5,Lovely
3651,5,Good product 👍👍
3652,5,It's to good value for money
3653,5,Best
3654,5,Good and nice product
3655,5,Best phone in budget
3656,5,Good phone in this price range..eye care mode is Good one
3657,5,Very good
3658,5,Better result nice price
3659,5,Good
3660,5,Oppo a53s is best phone in 5g
3661,5,Nice
3662,5,Good
3663,5,Nice
3664,5,Superbbb..
3665,5,Awosome love 💕 it
3666,5,It's just wow😍
3667,5,Very good
3668,5,Good
3669,5,Very nice product
3670,5,Nice
3671,5,Excellent
3672,5,Good
3673,5,Good
3674,5,Massive phone at this range
3675,5,"Very nice
thank-you flipkart"
3676,5,Nice
3677,5,Fantastic phone
3678,5,Fabulous
3679,5,Average phone camera is not good battery back up is also poor
3680,5,Good Tanku filpkart
3681,5,Good product
3682,5,Awesome mobile outstanding camera
3683,5,Mobile is very good
3684,5,Good
3685,5,Nice
3686,5,Good
3687,5,Super mobile oppo a53s
3688,5,"Good phone in budget price, will recommend this phone for all"
3689,5,Mobile. Is best
3690,5,Nice product
3691,5,Nice
3692,5,Wonderful style and easy to operate
3693,5,Super
3694,5,Best Your mobile
3695,5,Good👍
3696,5,Awesome Mobile ever seen ❤️just loved it 😘
3697,5,super
3698,5,Value for money
3699,5,Super
3700,5,Good
3701,5,Very good for this season
3702,5,Nice mobile worth money spent
3703,5,Delivery good and working also good.i like very mush flipkart
3704,5,good
3705,5,Good phone
3706,5,Average
3707,5,Very nice mobail
3708,5,Thanks to Flipkart...!!
3709,5,Very nice mobile and fast delivery
3710,5,OPPO fone is. Use best
3711,5,"IT WAS A AMAZING DEAL WITH FLIPKART,, I'M REALLY SATISFIED WITH THIS PRODUCT, I JUST LOVED FLIPKART"
3712,5,Good
3713,5,Good
3714,5,Good
3715,5,Supper phone in this budget must buy
3716,5,Excellent
3717,5,"Delivery boy was osom
Mobile is soo good looking"
3718,5,Value for money
3719,5,Nice Product 😍
3720,5,Very good product
3721,5,Veri good
3722,5,Nice phone
3723,5,Amazing
3724,5,Great super
3725,5,Value for money
3726,5,This phone is very good
3727,5,Nice phone
3728,5,Good product
3729,5,Good-looking & soomthnes samrt 5G mobile
3730,5,Nice
3731,5,Good phone
3732,5,good quality
3733,5,Best
3734,5,Nice
3735,5,Excellent
3736,5,Awesome phone ??
3737,5,It's a amazing phone for me. I loved this camera
3738,5,Nice mobile
3739,5,It's a amazing phone
3740,5,In this price it is the best 5g phone
3741,5,Good
3742,5,Very nice mobile and it's worth for the money.very stylish and light weight so it is easy to carry .side finger print is nice and camera is so nice. But pattern lock is not there it's very difficult to connect to ear phones. It's adorable .
3743,5,Supper
3744,5,Good quality best performance
3745,5,Good phone
3746,5,Best phone am 12years journey oppo company
3747,5,Overall nice phone in this budget with latest technology
3748,5,Really nyc product
3749,5,Over all good quality and delivery is excellent.
3750,5,Very good performance all over
3751,5,Awesome Product
3752,5,So sweet
3753,5,It's performance is good in all respects.
3754,5,Very good product of opportunity nice
3755,5,This phone is awesome
3756,5,Nice product
3757,5,Awesome
3758,5,Really awesome..
3759,5,Very very best mobile
3760,5,Good
3761,5,The selfie was so amazing in this phone
3762,5,Good but camra performance not good
3763,5,Awesome very nice oppo a53s 5G mobile sound quality camera quality very awesome
3764,5,Very phone
3765,5,Thanks ??
3766,5,"Very quick delivery by Flipkart.
Mobile camera 📸 quality is very good.
Battery backup nice.
Over all Mobile very good."
3767,5,Monu hit boy
3768,5,Very very good
3769,5,Mobile Oppo super
3770,5,Good
3771,5,Very good performance aver all at this price
3772,5,Best phone
3773,5,FM radio facilities not available
3774,5,good
3775,5,Nice
3776,5,Good looking gorilla body
3777,5,Looking is so good.
3778,5,Nice
3779,5,This is a amazing phone
3780,5,Best mobile
3781,5,Value of money 💰💲 superb 🙏🎉
3782,5,Comfort for me
3783,5,Best & beauty full
3784,5,Nice
3785,5,Value for Money.
3786,5,Thank you flipkart for good service.
3787,5,Nice
3788,5,Superb product quality of camera is good too
3789,5,Good
3790,5,Super
3791,5,Good
3792,5,Awsome
3793,5,Nice
3794,5,Nice product
3795,5,Nyz
3796,5,Ok
3797,5,Exellent product
3798,5,So very porodet
3799,5,Nice camera & Nice Battery backup over all good product
3800,5,Good 🔥💝
3801,5,🆂🆄🅿🅴🆁
3802,5,Good
3803,5,Nice
3804,5,GOOD VALUE
3805,5,very good phone
3806,5,"Phone is good, value for money but camera quality is low."
3807,5,Nice very nice
3808,5,osm
3809,5,nice phone
3810,5,Very nice
3811,5,"Good product
Nice battery
Good display
Overall superb"
3812,5,Very good
3813,5,Awesome Performance in this budget superb camera
3814,5,Head phone varala😌
3815,5,Overall average
3816,5,Nyc pic
3817,5,Phone working good
3818,5,First time I got oppo nice phone
3819,5,Value of money 💰💰
3820,5,Good Phone
3821,5,Just osm
3822,5,Best 5g smart phone
3823,5,Good
3824,5,good
3825,5,Excellent phone. Amazing display
3826,5,Nice good
3827,5,Ots awesome superr most recommended
3828,5,Very good . Delivery times was also good. Highly recommend. Thank you filpcart
3829,5,GOOD MOBILE 😚🙂
3830,5,Good product
3831,5,Super duper mobile very nice product
3832,5,Product worth the price
3833,5,Very nice pHn wow 😍😍
3834,5,Nice phone
3835,5,This product is very good
3836,5,Phone 👌
3837,5,Super phone .good product batter charger good. Photo clearance
3838,5,Super phone. Thank you flipkart...
3839,5,Nice
3840,5,Super
3841,5,Good mobile 👍👍👍
3842,5,Excellent camera
3843,5,Good quality
3844,5,Nice mobile 📱 thanks
3845,5,Super
3846,5,Super
3847,5,Very fast Internet speed
3848,5,Excellent
3849,5,Good mobile
3850,5,Nice
3851,5,Excellent product
3852,5,"What a marvelous mobile forget Samsung now oppo,s world now"
3853,5,Nice
3854,5,Good
3855,5,Nice
3856,5,Thanks you sir
3857,5,Awsm phone it's just amazing....I love it
3858,5,Nice products classes phone
3859,5,Nice
3860,5,Good
3861,5,Nice fhone
3862,5,Gd value
3863,5,Nice product
3864,5,Very good product
3865,5,Supar
3866,5,Nice 👍👍👍👍
3867,5,Very nice
3868,5,Excellent
3869,5,Great and trusted app forever
3870,5,Good product
3871,5,Ok
3872,5,Good Product
3873,5,In one word OSsum..
3874,5,Good product
3875,5,Good
3876,5,Good product
3877,5,Super
3878,5,excellent
3879,5,you can buy it for your mom or dad
3880,5,"It is super speed
Good cam
Super fast gaming"
3881,5,Very nice
3882,5,super
3883,5,Nice
3884,5,good
3885,5,Nice product thank you for Flipkart
3886,5,Super
3887,5,Ram
3888,5,Nice
3889,5,"Good camera, good quality"
3890,5,It's best 5 phone value for money
3891,5,Good
3892,5,Good
3893,5,Good
3894,5,Very nice phone in this price segment
3895,5,Superb phone
3896,5,Nice product
3897,5,Nice 👍
3898,5,Nice
3899,5,"Product good condition
delivery right time delivery
Thanks"
3900,5,"Amazing phone in this range
Good looking phone"
3901,5,Cemra
3902,5,"Superb 5G Mobile in range
Thank you"
3903,5,Nice product
3904,5,Awesome
3905,5,Good
3906,5,Nice product Flipkart fast delivery
3907,5,"Good phone,beautiful display,thank u."
3908,5,Nice
3909,5,Good...
3910,5,Good Product
3911,5,Thanks Flipkart
3912,5,Good
3913,5,Gd phone
3914,5,Very nice
3915,5,Amazing phone
3916,5,very nice
3917,5,Very good good product form Flipkart
3918,5,Very good company and cantan
3919,5,Good experience...
3920,5,Oppo A53s 5G mobile is very very product This products is Very good I am use this phone so very good
3921,5,Good product again thank you Flipkart...
3922,5,Super mobile this budget
3923,5,good
3924,5,"Amazing product in this price ,❤️❤️❤️❤️😘😘👌👌
Everything is good ❤️😘😘😘
Value for money product..

And a big thanx to flipkart. Delivery within 3 days... Unbelievable .. wow. ❤️❤️❤️❤️❤️

Genuine product ..... Amazing services by flipkart ❤️❤️❤️❤️"
3925,5,Good
3926,5,Good
3927,5,Product good but delivery delayed
3928,5,Good
3929,5,Good
3930,5,Osm🔥🔥🔥
3931,5,Excellent mobile.Camera is good.
3932,5,good product
3933,5,Just wow
3934,5,Ok
3935,5,Good
3936,5,This is a ausome phone.in this phone we can play pubg on hd graphics
3937,5,Good
3938,5,It's looking brilliant go for it super
3939,5,Nicy
3940,5,Good
3941,5,Excellent
3942,5,Awesome phone 📱
3943,5,Nice
3944,5,Good
3945,5,Verry
3946,5,Happy
3947,5,Very nice camera
3948,5,very nice product
3949,5,Super mobile very fast
3950,5,Good
3951,5,Nice 👍👍👍
3952,5,Good👍
3953,5,Very Good Product.
3954,5,Nyc specifications and full of colour and nyc experience
3955,5,Good product
3956,5,"Good product 👍

2nd day fast delivery"
3957,5,Marrveles slim and lite wight
3958,5,Very good phone. Value for money. Cheapest 5G smart phone.
3959,5,Good okok
3960,5,Very nyc
3961,5,Good
3962,5,Bast on price range
3963,5,Good
3964,5,Excellent
3965,5,Best camera ...best price in this phone
3966,5,Very nic oppo mobile 5 G Exillent....
3967,5,Very good work.Thank you
3968,5,Nice but needs some optimization but camera and performance with an update
3969,5,Value for money
3970,5,Good
3971,5,"This mobile is very unique and better than realme 9i, infinix hot10, oppo a9 2020, and vivo v21

Oppo is no 1 company for all of mobile"
3972,5,Good mobile and all features is fine but front camera quality is less
3973,5,Budget friendly mobile with many features and great performance
3974,5,Nice.
3975,5,Super mobile
3976,5,Great phone
3977,5,Very Good excellent phone 📱
3978,5,"Good quality product with many useful features.
At a very reasonable price."
3979,5,Excellent performence
3980,5,Good
3981,5,Amazing mobile as per price
3982,5,This is budget phone and looks good 👍 the performance is also good i buy this phone for my dad it too good and this is 5g phone
3983,5,Out standing
3984,5,Very expensive product
3985,5,Good product
3986,5,Best
3987,5,Good one
3988,5,Device is best but the delivery agent is very much bad
3989,5,Nice Product 👌👍😊😊
3990,5,Best mobile of 5g in 15k
3991,5,"Budget mobile , happly can take"
3992,5,good
3993,5,Awsm PHN. I like it
3994,5,Nice phone
3995,5,Good mobile
3996,5,Excellent
3997,5,All good
3998,5,Nice phone
3999,5,good
4000,5,Good
4001,5,Woooowww sooo nice
4002,5,Nice mobile fastest delivery tks flipkart
4003,5,Camera is poor
4004,5,Awesome price awesome performance 👍😍
4005,5,Average
4006,5,Very nice
4007,5,So good mobile phone
4008,5,Very excellent
4009,5,Nice
4010,5,So nice product
4011,5,God
4012,5,Back cover
4013,5,Some networking issues faces
4014,5,Excellent product.
4015,5,Awesome ph is budget me 5G
4016,5,Mobile is very good
4017,5,Awesome product thanks Flipkart
4018,5,According to budget best phone for middle class person .
4019,5,This phone is good quality
4020,5,Aal totaly good not bad
4021,5,Awesome feature and quality looking very much
4022,5,Nice product
4023,5,very good product
4024,5,"Very good mobile
Interesting to use"
4025,5,Verry good product
4026,5,The model is very attractive. I just love this phone..camera is good but not too much ..best 5 g phone under 17000 ..
4027,5,Good performance
4028,5,Very good mobile
4029,5,Superb phone in low price
4030,5,Nice phone in the budget
4031,5,Mobile is too good 🙂🙂🙂 tqu flipcart
4032,5,Vvgood
4033,5,Excellent
4034,5,Awesome
4035,5,GOOD PHONE IN THIS RANGE BTTRY IS ALSO GOOD
4036,5,Superr
4037,5,Super mobile
4038,5,Good mobile
4039,5,Nice product
4040,5,Nice product
4041,5,Excellent Smart Phone
4042,5,Very nice👍👍
4043,5,Good
4044,5,Just wow...loved it
4045,5,Nice
4046,5,Its very beutiful and easy to use light weight and worth it in this range
4047,5,What a amazing mobile must buy .....very rare camera
4048,5,Very nice
4049,5,"Nice delivery 😊, nice phone"
4050,5,GOOD
4051,5,Good prodect
4052,5,Nyc product... For allrounder..and fast delivery......also a day before deliveries dae.... fantastic product...budget mobile 🤩
4053,5,Value for money
